KIC,TIC
12470240,27695052
8046411,273139169
10351050,272080192
6764891,158553468
8716954,239289490
5808883,360023624
5217845,171502723
10224697,273377533
9220318,63363596
5185521,137155140
11289527,298785106
5702631,122601271
2990485,137220189
3217654,120693374
7878232,158219492
9033017,271771920
10784585,405686541
12119315,27686061
7850614,269262474
7672526,158634952
4063858,138105227
8262669,239306052
6033286,121792409
12355177,406998897
6607555,63214035
12121270,351193706
3240468,137815964
4280585,184166040
9848385,273684373
10091451,273373749
7955856,159380005
10610278,271877498
7819222,159449503
5397131,172769459
5601336,120422547
6446340,240185952
10199655,158663428
8414216,164671409
8285623,279914037
9907359,273378963
2445421,351056089
3549705,137766099
10587397,158108189
7988289,239239631
6635420,268167761
4636995,120574121
4939691,184246943
9033909,272073242
12108626,267746632
4679875,169561627
7769656,272942672
8098818,63210245
11097788,28232075
4753340,138301016
9728977,273878323
10709716,47976969
6106895,120578021
8086076,158421874
3940849,121122711
2969679,120629541
8702944,272606366
9541191,273132387
10019399,271355556
10678168,272598770
5620545,137406851
9024906,240180288
12506518,299161165
2835228,121022147
5034206,169458618
8017842,158495590
5351999,121660021
5088633,121659448
9021021,159761999
11097818,28232123
7304560,273502522
9885145,158986066
5304184,171099792
9576403,158111781
9446737,123444547
9596301,271425463
10657754,298965988
4347265,120627449
4346950,120627398
7867105,351762943
7106226,158633780
11862673,417677927
6696481,275568340
9542469,273380604
4658768,137896611
10547071,272281043
4828160,122070611
7542426,271958408
11573114,28364330
5096114,122602569
12458190,406951719
7369051,270704839
10135544,159172320
11286839,405685041
5611978,121946066
8807928,158391952
5543966,378089832
10935102,28357276
9590871,240179041
12509264,290005612
6603781,159653655
11465813,351191325
9664084,273131900
11253711,27769737
8043299,272488712
8225841,158931714
7293557,271433646
7975840,272717166
5892647,184427644
4915795,122064052
12460193,26412584
8871159,352013068
9025199,240180294
10350857,272080116
4366445,137403650
8297616,159578942
11759700,267671458
9642631,158841568
5112812,139154121
2849827,122682971
9292295,272084223
6444518,137558755
8315226,272940346
2986128,122517913
5695835,121732166
10159277,273593044
9029074,270955486
6103854,120106532
12505235,298970131
3240635,137892648
7433435,158634411
4903086,120103692
10229696,268385383
8299940,63010029
8487587,158844225
5620302,351069671
10555881,268383327
8005002,351799930
5643801,169928411
5706760,137411233
10678963,27987554
3443934,137218919
6849861,158429344
7192207,158992203
8056375,269263562
7215396,272178884
2577330,351056321
11237263,298964656
8242192,271349879
8444802,272607638
7947506,158318496
11444780,377781557
9097424,271256590
7889385,159650386
7439038,159219154
9303616,268711619
9779079,271547477
9662554,272837762
6206242,137557629
10809316,27905601
9519686,158837294
8314755,272718852
2988153,122780948
11134171,267749104
8964421,271883308
6975885,274120211
10552808,273681459
9883606,158730471
6530561,377913041
6677430,158427369
10405377,63203472
8760121,271044475
4769641,169183630
5194609,138434266
9757312,164784054
9963667,272601251
9516997,158416010
9388549,164559281
7831270,271260943
10354153,272842449
4763422,184296999
4366757,137403611
5817986,171031024
3249287,138808513
1849679,120825669
9463210,159646043
6117719,122136971
6613121,270707168
3127873,138481592
11456911,26748461
10087853,272596725
11140687,26817692
9334630,158729135
10355964,273374619
12109689,417656457
5530255,122597082
9712136,63294022
2449355,137817729
4077591,184471192
12256322,406951352
8126440,239272986
11918921,27082415
5707083,137556174
3973621,184299771
12055866,298896928
3967902,138890584
11923687,27845685
3339762,122606861
6591704,158387779
3355492,378083120
8947874,159223163
3757521,138570344
3122985,137892143
7448941,240184004
8097512,63009506
9652701,275575851
8738912,164785756
6794322,272182920
8087954,158635994
4737756,121866108
10518405,164557279
6615754,271155442
6284677,137341856
8374764,271429902
5178912,122064468
8629919,270701123
6755830,164531496
10489017,273873841
6953669,270607642
6471060,171969035
3858879,138303412
3353629,138647994
8824044,270700459
11725962,28234385
7098050,164728932
7545727,272486667
8193786,239238728
2849476,122607978
10465054,159173009
5791889,137410877
9480244,273132738
3850212,137151895
5111742,138970366
5792227,137556513
6497115,336266734
9965827,273130469
2020280,137818457
9640761,158625901
5529506,122446043
9469879,270698573
6953424,275568919
5696635,121797567
11033526,26962354
9897821,271166106
2021440,137829675
5373555,138726376
5816870,170649508
7211305,271346557
6964843,272183478
7597952,158725213
7811776,158629938
10735967,26961474
8872135,158172443
3425688,120628707
9455179,158393202
6292596,138637178
3439374,122304430
12168669,27696089
9229509,272084390
10604238,270695150
3459050,139036890
2721520,138153924
9162550,271256387
4172808,139034518
7300387,272714416
3628007,120572512
5700346,122299347
11767525,27013754
11304151,27395316
6461262,168810230
4478441,139107364
8572832,272369042
5637345,184560379
8749240,159303900
4174335,184013951
10879901,267990621
9760386,158273188
9390402,164784639
11623232,28158983
10486589,273375134
9893079,63453372
9003326,164554992
2582784,137890951
8765630,272273538
7199884,63004337
4547660,121120803
12164911,27188753
10460668,158489591
11519134,27991129
6628926,273505256
7036986,63372084
9595408,271254857
8308684,271350207
2452771,138209358
6366922,137757994
10273149,159727750
4270876,138302479
6267326,120319155
5944041,120686858
5535071,137555790
5527983,122295457
4548572,121327900
4063948,138105171
11710363,407000278
3958219,137632960
9719216,271662089
8289059,158494472
6948054,63004906
10158754,273377882
3339194,122518596
11709482,267671261
6693042,63213691
8165444,63002150
8455095,268820135
4061075,137689363
11135019,407001625
6425670,120421209
11571093,28085037
12268597,351194213
3647127,351060849
10231813,269029848
8022288,159099106
8445790,272719470
9959849,271548094
8552365,158844161
8955961,240180369
11662514,424815014
6664839,123315846
10149469,271355948
5396516,172769630
3641023,122303880
5094348,122440949
8741401,158213366
11919108,27082490
5782434,121942825
8397744,185286821
6369271,138220876
6363649,137342030
9111333,268155181
5281617,138299390
7289024,270781909
8226912,159098646
10972955,407001995
8370244,270614597
8612098,158171894
4546748,121012555
5296090,169080828
5300252,170238127
6067866,170734402
8277914,123313220
3756670,138479553
7886288,159306218
3458079,138888783
8446095,272939653
10141049,63069279
9630671,123359932
5770654,120104807
3764743,184167778
6619942,271755412
4165434,138214118
10463147,158839979
2445129,351055791
9512426,164725140
7975108,272609692
8888434,240180550
11496728,377781494
10386229,123494061
8374104,271350312
2014991,137306310
6181610,390206179
6449760,138430391
11231871,48450836
8053426,268485019
11875647,28083755
11340713,243272222
8350645,164830588
7267615,158317453
11013291,48092041
5734154,171097125
8520204,268928249
8175402,271430549
8344172,123313063
4166126,138302625
7818982,159449662
9941678,158324206
3858767,138303510
5123659,169814291
5545377,138968749
8044888,272941545
8417027,352012327
6520003,159574344
8748742,159222777
12219357,27911173
9453468,158173487
4044441,121393938
6867005,240185085
5383922,169180725
9308142,184945266
8443812,272369729
2716443,137486009
3547227,137484022
8813146,159108241
8543223,164560591
10793654,407002411
7336753,123316796
3735546,121457759
8495760,63075419
9635780,164784149
11922015,27640607
4057130,137217678
11340204,405687631
10331829,158785654
4928518,138093654
7899068,271159423
10324652,164782117
7381234,272714753
4668393,139108046
12165573,27309644
4819682,120894749
9642082,158787117
6437972,122297713
2833962,120891364
4249797,121458796
11402456,26418936
9656066,271165242
5350658,121460700
5646350,170736708
8009004,164414159
5782365,121942883
5525592,121946232
11463950,27648425
6224121,168811168
5482064,172769912
9574595,164832700
4940318,184296246
8557185,159451558
12367670,27844149
8445814,272719350
7183684,279915876
6223324,239228671
7902339,271765781
8683936,159177542
3936377,120499550
6214396,378159630
11496078,279918372
4366725,137403625
5020065,138642570
10780088,48353602
8813187,159108291
10066200,158625012
6044999,137756274
8753728,63066124
7939618,123498601
5009072,137091117
11515713,27642091
5476920,171098915
9005447,164785376
6880950,272483911
9787356,273590530
7955429,159305935
5732057,170736203
9455685,158487046
10295836,268385227
8394422,239306511
7281410,63004103
5446504,137090171
10352511,272597849
5007261,122595931
4359761,122226725
8179198,272271107
4157339,137217426
9596868,271546718
9115800,269269546
7847639,268485943
11725336,28226604
6718923,274031969
11087662,26960089
9719012,271547150
10581256,123494432
5461019,139155757
11140692,26817790
9339711,159512970
5197528,378088811
11612249,26656793
7539263,271432725
8672019,164527958
5272123,122707018
5940174,120043046
6471021,171510762
7217866,272485319
2570244,122364228
11032593,26815482
9243981,239277507
3342592,137219288
10360283,268382485
10134800,159051423
9161418,271043094
10686082,268383584
5210109,169459245
2452665,138209503
7739913,158219283
3239926,137686852
8265761,185184315
7667466,352011019
5976705,184427483
9839749,271547546
3452970,138365308
9491004,239286718
7024170,158795147
8381339,272940023
2558295,121083703
8741334,158213305
8028465,63002545
9767233,159391350
3759641,378084260
8803757,164779604
7258268,123453397
9145781,158559335
4135888,120315185
10649021,48353810
5709111,137899569
5480537,172373296
6936075,158553006
3234028,137095068
12219282,27911060
7382336,272944486
7175234,351802555
10592430,158839486
10083862,271423991
9272150,158559586
8018340,158556966
4579771,184418772
10259108,164781979
11967691,27006418
5198142,138727304
10547072,272280824
4057827,137319711
8656126,185186014
10782640,48505654
12206442,267746310
5701994,122597375
9779708,271662015
8736091,164522293
6185888,120253877
2570864,122374930
4940844,184296449
10291712,273594173
7908953,273139842
5705657,351069862
5478781,171880539
9636421,164891912
6149980,171090594
7885854,159220400
5475114,170737604
8113547,272941316
6611002,275568049
3633202,121326318
6046907,138096993
9640554,158560361
6794035,272182703
5878547,137755991
8713102,268714629
6424288,120253240
5614873,122299687
7459382,271958665
6266750,120253713
10649236,48420215
8949632,159511991
7953465,159099341
11019953,243272788
8669907,123449249
6129171,138220206
2576302,137220769
9152734,159581115
8248700,272718474
6859536,159447175
8982942,239309007
9091810,240180171
11723106,351192280
11971139,27533109
5531654,137089995
9758195,164892090
7619448,271539802
10353161,272600016
5988860,171507007
6367903,137902454
8080973,164676560
9029425,271043489
10225871,273682865
3833230,120572774
12069980,27640004
5449514,137411772
10357965,273873389
10450256,351898604
12013518,26542660
3854571,137688737
3102822,121325401
8610730,351911088
8107123,271430931
5253514,350988479
9141611,351910238
7340545,164463203
8193183,269264478
12315167,27534213
8075058,123234636
5792155,137410913
5125783,170346887
6269092,120577694
9790355,268060008
11602404,399867538
8159368,159098774
8248719,272718542
11468863,28307374
4281425,184244648
8190150,268484121
11607521,267747728
5899262,169823597
5802470,138967906
7531926,275494409
8322861,268303950
6467411,170653071
6268985,120577764
6025226,399821918
6599993,159216774
11710146,406950075
6288742,137902716
4060857,137632719
5121605,169182061
10385708,123446004
12067219,27188369
4838641,137762429
7840840,273237108
6206128,137409935
10591865,158731834
5564131,171881300
3324225,120628924
8948179,159303404
10913696,299032242
9912093,268615265
4658442,137896712
4160621,137551884
4147870,121867220
11073549,405685539
11968850,27188124
11359755,27769351
10663317,417659915
6370174,138429819
10423792,273875444
4378196,138804799
6272157,121114745
7215609,272178931
10881418,416529262
10384798,123358827
7872096,164460190
8612609,158220857
12417856,27695195
11918934,27082406
11443322,48451209
8392298,269265708
9631303,123444842
8570149,271770215
7871482,164410511
6611897,270608762
10468664,159643499
10323091,164557829
8023848,159305860
8029431,63076535
8312249,272174573
7590960,352007657
9764100,158841358
6137681,184250643
4477252,138892334
7348483,158386096
5964584,138096582
5984541,170245025
9457386,158729431
12009586,416265930
5616491,122601395
6960957,271537608
10666549,424865162
5522608,121599117
10877467,28231397
5696918,121797539
2856120,137485894
9346603,270519394
4483211,184418411
11904455,405683957
10459794,158395057
5079019,120108067
12354305,267672916
5016500,138102537
4663394,138573371
3663406,184168023
7801405,123450608
10195469,158174649
6928897,164729170
11769720,27396894
9654429,270789423
11967661,27006427
3765014,184167700
9480963,273371303
3117405,137317347
6590296,158217401
11408331,27186398
12157366,406951053
3645967,137218497
6700501,270948276
9655424,270957482
9025882,275574263
5871116,122296235
5963588,137900416
9304842,269270701
8159988,159179063
9402693,159723776
3232795,122607211
4940217,184296301
7596701,158630406
4757872,138803492
4483090,184418463
9844595,272844210
3445266,351060062
5347580,121013845
9385971,351805623
10724113,299156460
8681472,158835312
5307495,171976571
10881810,416634567
9463266,159645973
5621307,137411507
11133314,416283825
8158779,159046704
3869322,184300073
4744076,122705923
6191113,121112620
8611781,158114283
5561896,171098081
10086586,272081037
3337055,122224634
11143577,27236266
8609193,164726552
2168420,138035717
5966348,138297229
5972541,139158543
12108711,267746635
6535291,271754686
6778540,63122565
1871665,137487849
8933871,164458601
6775967,159716234
4995418,120895560
8175177,271430604
7257095,123409435
11137723,26540338
11363367,28227914
7258600,123550317
4370481,137972840
11098412,28308709
9335329,158836866
4918056,122294032
12168643,27696069
10789421,299032481
9041133,273382966
6938045,158723914
10166521,269357348
4670884,184246063
11187337,267748900
1432278,137147165
7915848,268485672
2304939,351055518
5617576,122712264
6209798,138099104
3865120,139035469
11145658,27530160
11620425,27775387
9228348,271772709
5787689,122597582
3342463,137219389
11360704,27847920
4814187,120044599
9304790,269270618
11810517,267671494
3439193,122304439
9651659,63452754
9099295,271664564
10841611,47976880
5596422,390207717
9773188,240178587
10591310,158662484
1864855,122515933
9602686,273043397
6881330,272484001
6928930,164729268
3530450,121021161
4574621,138892523
8771702,273580887
8091571,159106496
10416262,272279734
3839643,121547570
10275284,63204755
7460447,272178008
8915951,185108445
5603441,120767567
8828267,271544321
10723755,299032926
10741623,27645187
6346105,120319040
10073657,159644326
7764286,271669610
5388853,170647306
8975442,274021028
3859746,138479325
10677471,27771987
5219001,171879048
7763596,271540178
7218086,272485206
6130876,138636662
12071348,27777076
6292873,138638669
8571156,271970375
5080125,120354050
9019746,159580752
9158393,275574613
8805970,158113930
10029943,273872085
6369071,138098820
9216050,159581318
10816655,267990836
9592522,270618131
9285237,270617184
9832727,63289970
4908590,121013130
4752243,138103507
8174293,271259650
6066322,170254524
4831267,122447595
9412618,271546156
10960838,48304591
5878493,137627502
8313392,272370110
6877673,271960586
5791940,137411007
11968389,27082269
8649104,268714867
4457991,394176694
9666317,273685181
9957482,271040491
5698694,122068778
3427727,120892212
11197434,27394958
8824937,270857420
8690175,63127278
8308173,271259156
3127362,138481464
9224282,270856178
9201956,164527150
4059887,137551611
8611202,352012588
7661883,123498995
12154930,299089127
12354214,267672893
6036516,122136988
8804018,164785624
5695719,121732156
9973832,269356649
9531717,270855159
4644662,121734141
7820866,159719134
8694920,270857939
4730961,120821529
5023242,138970582
7255944,123314600
5281608,138299438
3218763,120892021
4489755,169562679
8985665,185108141
6524956,63370574
6515761,394172050
12069776,27533432
4819182,120766235
5109851,378088366
6782311,275568414
6290523,138220693
5880833,138096483
4645193,121786678
12021795,27766707
6616017,271155446
9044561,274020700
9326184,164526957
9773453,275488702
8197428,185057666
11501697,299087591
4557776,122448092
4276104,138804974
10600319,63070388
7378708,272184978
11284608,267667580
5125990,170645601
8037268,271260174
3729528,120572699
3963214,138366691
7447895,63368247
6198073,122067800
8935423,164653742
4999718,121598126
2438470,122374811
8499861,270614855
5771101,120252221
7103666,158386589
3101899,121213243
8566183,270954126
5814646,169824138
5943735,120578334
3110460,122142883
6446889,275496837
3846863,122449722
11868514,27014079
5535629,137628512
3352402,138481076
8766918,272492112
11569443,351191778
11404573,26598164
11756794,298963357
4454738,121734573
9115529,269269561
2570924,122374950
8573332,272491075
10658177,158839521
5354226,121946674
8540669,123491249
4449496,121012343
8517836,268305761
4358026,122071473
5364445,137628799
11824524,27912653
9636761,351909456
2711131,122682786
9283820,240179627
5783932,122068676
7200368,63007385
9279432,159646430
12834614,267744747
4846603,138730535
11862357,417657060
3096520,120500698
8956096,240180421
7982835,268160488
2167183,137829814
7186259,158386428
7838937,272942514
10004825,158840859
9657726,271547024
4824316,121597812
6151368,171508161
5254818,120251494
12119184,27686056
8025756,159450212
6448098,138221109
9873837,123495467
4769765,169183303
7879005,158385234
3548177,137550153
8638530,272491340
9222278,270519898
9663202,272845061
6866599,63371518
10469444,159727303
10590203,158489436
1849547,120825716
9351186,271545929
10979926,27009517
3761496,139035748
5599402,120107273
6381763,239229317
6951377,63369556
6631309,273777317
9350873,271426394
7519257,158928534
5351929,121660011
9353552,272083858
2713018,137149545
4755372,138643513
8022864,159179372
11767292,27013696
9712276,63293990
9758205,164892063
12834601,267744852
11360996,351190906
8183911,273238809
4352534,121393323
7841274,273237063
5104194,138094240
6049025,138428690
5975987,184423522
12691122,267745166
8654243,184948227
4668003,138972232
3560301,139103912
10337517,159642390
4465653,137403840
10220427,272282159
4732163,121019163
3232491,122607129
9209134,158492211
5647107,171030345
11068944,48216393
8872640,158221298
4752647,138215864
7184676,158216124
6224148,168811327
9217583,159761539
9466396,63288933
10610250,271877490
9473486,271425871
9277915,159512819
6212599,138637018
9764459,158936095
11494310,48421570
9333742,158626507
8416339,164889796
6432344,121463005
9665462,273380103
2158208,122681634
11013843,48188481
10723589,299032567
10229644,268385368
9886221,159174878
12102344,405689067
12601113,416280203
5534039,137406613
9268611,352013734
10905649,48353428
7499648,123125492
11197834,27458222
9455785,158491631
7940227,164414062
7867214,351762964
3973363,184299791
8087381,158629245
11285201,48450908
9957992,271166276
3111451,122305080
8957876,270616255
5183485,122596149
5814568,169824025
7977559,273139438
6448373,138221446
3847138,122449752
5273753,137155532
4757184,378087318
10224535,273377694
10525592,158489581
4471490,138214997
4726336,120172005
6467221,170653060
4749989,137762597
6763102,158387032
5185653,137155247
10212986,270790968
12454043,298787477
8962946,271544785
5120255,168815971
9999911,158211050
11969467,27308970
8652599,239289816
9335664,158842311
5360129,122712854
6064517,169819000
5878914,137755881
10736916,27010667
5480528,172373349
5870576,122137443
3456545,378083412
5461765,184009299
10843203,48131708
12307384,26474902
8891957,270857321
2722737,138209969
9529128,240179124
3865263,139105254
5818575,171030952
9820941,158321789
9593495,270789166
4755597,138643504
7741842,158433133
8704021,272720376
5560983,171029747
9395993,158626363
7585860,164410905
9785721,273131237
6373452,378160073
5006384,122440705
5183563,122602404
4990651,120108079
3446207,137484445
8242181,271349840
6850031,158553133
9712200,63294070
4060615,137632633
6341766,390206333
6752035,123408828
6548674,171092635
10257344,164557925
6231996,171094400
6263443,377730851
11717654,27083069
3974987,184471489
8683442,159097526
5553624,168814075
8121514,268301666
5688919,120686493
11717526,27083131
5130311,171878787
5956717,122598052
5722200,184428375
2437957,122364585
9157583,240179906
11082576,417676160
8952632,63000227
12060925,417678361
3103190,121395458
6118835,122443087
4484020,184469882
8950187,159520289
9156727,63363682
8572225,272272699
8159207,159098805
8545371,164831030
6293104,138638808
5042270,171585112
5938205,258202778
9049512,269269267
7030509,159572900
7703910,273694685
6671282,164729604
9833272,63453240
12416511,27534468
10863098,26596718
5026093,184090453
10718114,405686247
1868785,137306511
7532104,275494393
6664588,123315399
12206271,267746266
6029121,121112174
11560280,424867715
8154068,158390616
11875408,28083819
8675428,351910982
6128797,138220218
11967064,26965090
3855015,137765261
6021812,237189341
9753099,123447584
4755735,138643593
7464035,272714980
2715627,137348788
8046290,273139296
9533633,271255035
5265517,121789345
6196501,121943640
6844101,164828314
6042525,351071312
5631031,138962468
5559993,170648272
10015467,270517510
4557668,122448189
5899304,169823694
5709079,137899652
6621256,271962744
12118644,27533564
12061776,26473453
10003087,158661430
3728844,399794251
5963222,137759206
9008427,158212910
8628971,270521495
7966740,270860359
10525439,158489487
6888020,273775789
9455123,158393205
9142411,158113246
5127332,171026740
8953430,63074210
11820637,27397112
5300878,170345581
7455733,271347363
6878964,272180191
11918412,27006617
4446411,120498747
2984366,122305283
5707539,137627865
6463177,169464875
9532488,270957143
5524508,121864504
3129506,377871353
12066247,27006121
2861175,138153803
9026822,270616560
6862782,63005139
6346772,120421370
7601970,159219483
12152713,399949980
10876391,28089040
8872222,158172457
3217777,120693230
10671011,27010446
9698048,352014477
10972021,267669357
8283719,164778645
11401761,350810596
7101408,158169296
6021331,237158239
6924939,123550781
6062533,169177654
3972749,184243774
6691820,63121486
4383889,184298412
9347268,270699094
12022517,27845268
6586428,164730016
11244735,26583981
9425506,268612905
7348370,158317484
8324032,268607191
9597676,271774130
6448607,138221593
6508266,158387451
8190047,268484108
4173350,139106345
3356642,138888149
3245410,138481191
7749925,159449330
7357165,159219044
10152836,272080851
7456088,271347488
8952806,63066530
4281702,184298928
2707683,122305699
4450024,121086583
4939534,184246724
5515706,120496921
5299245,169815309
4383823,184298400
8479852,164726752
9594046,270957283
9882766,158625328
3646499,137318664
6929226,164730553
4049124,121988939
9230007,272275186
4562886,137404101
4042977,121122493
7041041,270781409
6267230,120319152
4846325,378087745
4476423,138804230
8391741,269119767
3456304,378013423
9703892,158935881
4351036,121215401
8841158,268392140
3660521,139036090
6066675,170254625
10905591,48353372
5564673,171881368
6363146,137211865
9596134,271354186
9953597,63453566
7817850,159378889
3241091,137892503
5817072,170735780
7363211,63119977
4157092,137217425
3972880,184299723
8495174,63010578
6500038,258350297
8826750,271257318
11858133,298968704
4663537,138573228
4269256,138104806
5194703,138434187
9269677,158212439
7092246,123363892
11754118,243271405
4148459,121939638
10675663,27645277
6308323,170248016
4828341,122070657
5544883,138962105
11286796,405685136
7020972,158552780
7808791,158219378
10340743,63204598
6100831,390207121
3951989,122605448
8361030,159304949
11918793,27082466
10685475,264509484
6372541,377912529
8088430,158726322
8373697,271259053
7955825,159379842
8317034,273137990
9011955,158627211
9209012,158486532
7515159,158551941
8176396,271668074
10188565,123446957
9657531,271425318
8651452,239236894
5273819,137155480
5021010,377917639
5964985,138096696
12352285,299089573
4929301,138102865
7816523,159179789
4844682,138643309
7468977,273573400
8315557,272940239
11043525,28229226
7968239,271159697
10346936,271167320
4382021,184165818
10069570,159053603
6113806,121731356
5803392,184008206
5557273,169816310
11822102,27640977
10419787,273046574
10614157,272841619
9172758,273687630
5703245,122712013
5390694,171099239
4568723,138301599
6779899,63369835
5357850,122441461
4856601,168817380
10578284,123206106
5164536,237188349
7464250,272715000
4826423,121865811
5350479,121460776
9009407,158320343
11140680,26817694
10849137,405685985
8454803,268608053
4830075,122293947
9895671,270697410
5813414,169556059
7303126,273142831
9462943,159582048
8023581,159220694
10963452,48505380
10591815,158731789
10011212,62917374
7022345,158633612
6937584,158722088
8409160,123235166
7125121,270781654
9656314,271165346
7173918,123233373
8350690,164883625
9909950,274198352
2571740,122507130
7257021,123409444
11558963,26491415
9106353,273134467
8197788,185057773
10004666,158838324
8623340,159721451
5880614,138096423
11338064,48451074
2156669,122516492
7698918,272715922
5164920,237191676
6462901,169464789
5213474,170346379
4477022,138892089
8813719,159177293
8976940,268310133
10207055,159727874
4738512,121947943
8327201,239238259
2422714,120762529
10136949,159300432
9994630,164457095
8120043,274126068
5709609,137969053
2712841,137149516
7094193,123550599
7386536,273773575
4863480,170740947
8625408,63075084
7967300,270952103
9702865,158730082
7301474,272944791
8414577,164677053
7135339,272484963
9100438,271882887
9077230,158269135
9788890,273878060
4852455,184296712
4276756,138891425
9396153,158660152
4548564,121327888
2161569,137315378
3747861,137319066
9396356,158665242
3764903,184167850
6049343,138431535
5370236,138575680
8105451,271046615
6698583,270706983
9606889,274017961
11665935,27013460
4064685,138213834
4373579,138423459
8749152,159303870
2303596,137221491
4244330,120684124
4159626,137482689
8154693,158484193
9145658,158559267
9350170,271255718
11968180,27082361
5698599,122068837
2156939,122516296
7217825,272485282
8004529,351685602
8758700,270700714
9713157,240178678
9595212,271165226
11671646,27846648
8587925,239290223
8542993,164560634
6685705,159217441
9141810,352013464
7041229,270863088
5565156,171975318
8145498,123490645
10796724,26417296
9993295,123447179
2158850,122782701
4569930,138436442
3661034,139104567
5735981,171882262
12218419,27844575
7380743,272707626
3424312,120426048
7337410,123409646
7969213,271349005
3627829,120572474
12458054,267745664
8111983,272488908
3865379,139105352
4857279,169079154
5287296,138969681
4952259,171025736
9953508,63453497
4744079,122705930
3647997,137401831
3848713,122685094
2694552,120824649
6947339,159716805
8780467,239275763
6449208,138430017
8963324,271664915
10088528,272600936
3626062,120356025
6137791,184250676
5014719,137897589
7972301,271967915
8883474,159580461
7897952,270951922
7938883,123416593
6062984,169177766
5716081,138725235
5374551,138969382
7709130,268603784
9076840,158212684
9579482,158560173
4949391,170233745
7967567,271046981
6128360,138099542
6671371,164729617
8359472,159098289
10388853,164668256
9782947,272495938
5375304,139155459
12307574,26474701
8826285,271162736
11905398,243271134
9344096,63288569
9909767,274198302
10001796,158414023
8713822,268929228
5732411,170736271
7971782,271956403
5105797,138299874
10073989,159725596
2860930,138037132
5446233,122712562
7094448,164411471
2165469,137684519
10157660,273129743
9270029,158269414
9409566,270855664
4454768,121734502
9818851,351909136
5528477,122299837
7801748,123490023
8155065,158495248
8330102,185058529
9363924,268389672
5529842,122446063
10265077,158624610
6222446,360022312
3098734,120763471
12352565,299089598
7186677,158388772
10487158,273376597
5199930,139154699
10222511,272842875
4556388,122302024
6631226,273777024
2013833,137097435
6154136,172377883
10329654,158488756
2992981,137485516
5123097,169814356
9214307,159302709
12067016,27082013
7866881,383752490
2441255,122682167
5083428,120820849
9582655,159054665
10161147,273876452
5307568,171976878
7123801,270610813
2165531,137684510
3112917,122451351
8190872,268606453
3758290,138646700
10200031,158785938
6671125,164729628
8867584,164560068
8741167,158172273
7020480,158430095
12304246,416266640
9471964,271164640
2305969,137486847
5209299,169181561
8622441,159579843
4164721,138105035
3327742,121084823
4174150,184013910
7417105,123231305
7101035,158167312
7030610,159572949
8052164,268160311
9773708,275488617
8278873,351804029
8480285,164786172
8978053,268610571
6122831,137212487
8804226,164831446
3532085,121275986
7905245,272371942
10406046,63204439
7541532,271762778
10073601,159644370
7837302,272487856
4852291,184296860
4954074,171501069
7367729,275569996
6116346,122067913
4661319,138301153
6761735,158216759
10355273,273129012
9823298,158661094
8482310,158114580
7517664,158791890
7954292,159179541
3542116,122519163
11337634,267667463
9783760,272838115
9827705,159391543
5445867,122707430
2142091,120890464
12404818,416280649
11355925,27186238
8693972,270615564
10264309,158488569
5461348,184009272
10717144,279916976
10008249,159392021
5286347,138961047
6763891,158427240
6499977,258350283
5534809,137411558
10166247,269357468
10345947,270959551
7126124,270949410
8077805,164410196
10190536,164525563
8260818,239238449
9086505,159581043
9834661,270518008
9955784,270697211
9076513,158113449
6777835,63121287
9270087,158269429
5350031,121333465
7184556,158216028
9369561,240219355
10853817,298966418
5472486,170239491
9778203,271354851
7733435,164413852
10407522,240177255
2984406,122305201
9942632,158490605
3330084,121457046
6698235,270707071
5773497,120575935
9285667,270699176
10416550,272279790
8295677,159382967
2154965,122365575
10258871,164782080
11558127,26414780
9486547,268389131
9142544,158113320
2973563,121084189
3343418,137317840
8798673,123417984
8509781,272719652
11567668,27648700
11415793,28227803
10226451,273872942
11718043,27187367
8351373,351911421
1429505,122674049
5389736,170738025
10026136,273045125
5700158,122295864
8264588,185057967
7878396,158276574
8244902,271886089
4995788,120902246
4741754,122301555
3746125,137093948
7041325,270863020
4902974,120103708
6698275,270706876
2437589,122365096
9846560,273372648
8298603,159720586
8693043,275573410
8308875,271430209
9451248,164832539
9639570,158393566
8087092,158557030
9602037,272845302
5536388,137760362
5810565,168813101
8587994,239290267
4176455,184244422
5542466,377910183
4357390,122062914
11192956,26815057
10082384,271166643
5651092,171974399
3757898,138646714
4636613,120498386
3839128,121457974
9328622,164784702
8086455,158434436
7597186,158720642
6229495,170651701
8073672,351766595
7516208,158634660
5566103,172374250
7888018,159523078
4263945,137403458
5094414,122440939
11234533,243272441
8222592,158484443
10921036,424864592
6366132,137558993
2835283,121022076
5103476,137970829
3831324,120355768
9369265,240219197
10062905,158210926
3345775,137549636
8750242,159440647
9407213,275489603
12118886,27639992
10599566,62916275
3525786,120426018
12165113,27188697
8571644,272173395
10904019,48131804
6696561,275568288
5032068,168816567
10083995,271548427
5530720,122601654
7891294,63009058
4445575,120424509
5211564,169814638
7867467,351766347
9579488,158560155
5897565,169462295
11858228,298968682
11819386,27233277
8980924,239235451
11554209,299154470
12645435,416267362
3428272,120962287
10070754,159225871
12208273,26413137
10649735,164658683
5108651,377908861
2709636,122517428
5470852,169557794
8265931,185184127
11455028,26491759
3858850,138303453
8425061,159107302
7596233,158556115
8636243,271970589
9712988,240178765
8782598,184947689
9305986,239277713
